DATE,NG_DEMAND,LOWEST_REL_HUMIDITY,HEATING_DEGREE_DAYS,LOWEST_TEMPERATURE,AVG_TEMPERATURE,HIGHEST_TEMPERATURE
2019-05-17,729,20.0,9.0,-0.11874999999999994,6.75,13.6125
2019-05-18,732,23.8125,10.3125,1.15,7.6875,14.21875
2019-05-19,707,25.25,11.2125,-2.3375,6.7875,15.9
2019-05-20,701,21.9375,8.26875,0.35625000000000007,9.73125,19.08125
2019-05-21,688,21.8125,6.175,3.2312499999999997,11.825,20.4
2019-05-22,667,16.0,4.79375,3.5375,13.20625,22.85
2019-05-23,650,16.875,3.84375,3.73125,13.03125,22.30625
2019-05-24,691,27.4375,4.4625,6.03125,13.5375,21.0625
2019-05-25,735,42.25,7.3,4.1625,10.7,17.21875
2019-05-26,731,31.875,8.45,2.2375000000000003,9.55,16.86875
2019-05-27,726,17.0625,6.4125,1.69375,11.5875,21.45
2019-05-28,701,16.3125,2.8,3.5625,15.2,26.81875
2019-05-29,681,12.5625,0.20625,8.275,18.25,28.19375
2019-05-30,672,15.9375,0.7625,8.69375,17.6875,26.66875
2019-05-31,691,27.75,4.93125,4.98125,11.94375,18.90625
2019-06-01,706,24.125,3.675,4.675,14.325,23.9875
2019-06-02,718,23.0,0.6375,10.16875,19.375,28.575
2019-06-03,689,22.4375,0.7625,9.856250000000001,20.45625,31.04375
2019-06-04,698,18.4375,1.56875,9.5125,16.88125,24.21875
2019-06-05,724,20.125,1.7625,8.38125,16.4625,24.5375
2019-06-06,702,24.8125,0.64375,10.5625,18.53125,26.46875
2019-06-07,729,40.5625,4.3625,7.925,14.18125,20.44375
2019-06-08,722,32.25,8.1125,3.825,9.8875,15.95625
2019-06-09,729,27.5625,7.45625,2.84375,10.54375,18.2125
2019-06-10,712,20.875,4.38125,3.425,12.49375,21.53125
2019-06-11,654,30.8,4.233333333333333,6.266666666666667,13.766666666666667,21.240000000000002
2019-06-12,663,29.625,2.175,6.525,14.71875,22.89375
2019-06-13,686,29.6875,0.39375,9.675,18.8375,27.9875
2019-06-14,665,43.25,0.475,11.5875,17.81875,24.0125
2019-06-15,667,60.375,3.8125,9.95,14.1875,18.4125
2019-06-16,668,54.25,5.04375,8.4,12.95625,17.51875
2019-06-17,663,33.1875,3.24375,5.66875,12.50625,19.325
2019-06-18,659,28.875,0.9125000000000001,7.51875,14.91875,22.2875
2019-06-19,674,42.0625,1.31875,8.95,14.59375,20.25625
2019-06-20,716,52.875,3.8375,8.2125,11.9125,15.60625
2019-06-21,708,57.4375,4.96875,7.75,13.03125,18.30625
2019-06-22,690,64.75,4.59375,9.70625,13.40625,17.08125
2019-06-23,680,47.0,2.25625,9.86875,15.74375,21.6125
2019-06-24,679,53.5,2.9125,9.9125,15.0875,20.2875
2019-06-25,651,47.3125,2.4375,8.775,14.4375,20.1
2019-06-26,663,36.625,2.2062500000000003,7.925,15.79375,23.66875
2019-06-27,674,38.4375,0.88125,9.85625,16.6375,23.4125
2019-06-28,669,48.125,0.1625,12.98125,18.11875,23.23125
2019-06-29,662,38.5,0.29374999999999996,12.43125,17.74375,23.04375
2019-06-30,650,38.75,1.325,10.66875,16.84375,23.0
2019-07-01,617,33.875,1.06875,7.35625,16.08125,24.78125
2019-07-02,631,45.3125,5.1,6.66875,12.9,19.13125
2019-07-03,645,47.4375,3.94375,8.49375,14.05625,19.60625
2019-07-04,639,42.4375,3.5625,7.68125,14.4375,21.2
2019-07-05,637,47.125,2.71875,9.20625,15.28125,21.33125
2019-07-06,620,50.5,0.625,11.025,17.74375,24.44375
2019-07-07,632,51.5625,0.00625,13.9625,20.29375,26.59375
2019-07-08,634,56.0,0.99375,12.8625,17.95625,23.05
2019-07-09,617,56.8125,2.11875,10.40625,15.88125,21.34375
2019-07-10,616,46.5,1.26875,8.90625,16.925,24.94375
2019-07-11,633,49.875,0.825,12.61875,18.45,24.28125
2019-07-12,628,42.4375,0.90625,9.025,16.28125,23.5125
2019-07-13,628,44.875,0.04375,11.51875,19.74375,27.99375
2019-07-14,635,48.4,0.02,13.706666666666667,20.56,27.366666666666667
2019-07-15,631,47.2,0.41333333333333333,12.713333333333333,18.473333333333336,24.226666666666667
2019-07-16,632,53.8,2.013333333333333,9.533333333333333,14.986666666666668,20.459999999999997
2019-07-17,634,49.3125,0.6437499999999999,11.668750000000001,16.6875,21.69375
2019-07-18,638,43.875,0.85625,10.55625,16.45,22.325
2019-07-19,643,52.1875,2.475,9.50625,14.4,19.28125
2019-07-20,657,50.375,2.6375,8.7625,15.3625,21.975
2019-07-21,662,43.6875,1.00625,9.65625,17.0625,24.45625
2019-07-22,673,37.0625,0.0375,10.6,18.8875,27.16875
2019-07-23,646,38.5625,0.0,12.925,20.3125,27.68125
2019-07-24,624,47.625,0.0,14.65625,21.95,29.225
2019-07-25,636,45.25,1.3875,10.91875,15.675,20.43125
2019-07-26,621,38.8125,0.04375,12.1625,18.88125,25.59375
2019-07-27,624,31.5625,0.0,11.66875,21.15,30.65625
2019-07-28,640,45.25,2.6875,9.21875,15.375,21.5
2019-07-29,659,38.25,3.21875,5.975,14.83125,23.6875
2019-07-30,651,39.8125,0.125,11.2625,19.375,27.5
2019-07-31,646,42.5625,0.4125,12.03125,19.54375,27.05625
2019-08-01,660,43.625,0.0,13.76875,21.5625,29.325
2019-08-02,658,37.1875,0.0,14.825000000000001,23.4375,32.0375
2019-08-03,663,37.4375,0.06875,14.98125,21.9125,28.81875
2019-08-04,649,34.8125,0.4375,10.625,18.01875,25.41875
2019-08-05,675,35.9375,0.0,10.2375,18.85,27.475
2019-08-06,703,48.0,2.43125,9.55625,16.0125,22.45625
2019-08-07,698,36.125,4.21875,6.075,13.8125,21.55
2019-08-08,685,33.25,2.675,6.46875,14.581249999999999,22.7
2019-08-09,676,40.4375,1.38125,9.0375,16.6125,24.18125
2019-08-10,667,45.875,3.99375,8.6625,14.00625,19.325
2019-08-11,666,42.0625,3.725,6.9,14.275,21.675
2019-08-12,672,61.75,3.7375,10.05,14.2625,18.475
2019-08-13,680,44.1875,2.8312500000000003,8.1875,14.043750000000001,19.8875
2019-08-14,681,37.625,1.1875,9.05,15.7125,22.3625
2019-08-15,711,38.875,0.4625,10.1,17.66875,25.25625
2019-08-16,715,48.0,2.175,9.81875,16.0625,22.29375
2019-08-17,695,40.3125,6.70625,6.05625,11.29375,16.54375
2019-08-18,684,38.0,5.325,4.3875,12.675,20.95
2019-08-19,711,41.4375,4.09375,5.375,13.925,22.45625
2019-08-20,703,29.0625,4.3,3.46875,11.45,19.40625
2019-08-21,691,31.1875,2.49375,6.45,15.725,24.99375
2019-08-22,701,45.375,1.125,10.09375,17.68125,25.24375
2019-08-23,704,50.625,2.68125,8.43125,14.48125,20.53125
2019-08-24,690,46.1875,0.2375,13.40625,19.64375,25.86875
2019-08-25,707,46.875,1.75,10.35625,16.325,22.275
2019-08-26,693,45.0,3.74375,9.1,14.25625,19.4125
2019-08-27,670,45.875,4.33125,8.425,13.66875,18.8625
2019-08-28,695,29.75,2.91875,6.55625,13.95625,21.325
2019-08-29,703,38.0625,5.60625,5.425,12.39375,19.375
2019-08-30,692,42.875,6.10625,4.7375,11.9,19.05
2019-08-31,697,45.5,3.9625,6.39375,14.04375,21.65625
2019-09-01,694,42.6875,4.44375,6.7625,13.55625,20.33125
2019-09-02,714,59.125,4.20625,9.175,13.793750000000001,18.41875
2019-09-03,717,37.75,2.96875,6.91875,15.03125,23.15
2019-09-04,734,44.0625,1.80625,8.7625,16.48125,24.175
2019-09-05,721,39.5,2.66875,7.74375,15.33125,22.91875
2019-09-06,735,36.25,4.9625,4.925,13.0375,21.13125
2019-09-07,712,45.0,4.575,7.20625,13.425,19.59375
2019-09-08,662,50.0,5.15,6.85,12.85,18.8375
2019-09-09,686,75.8125,7.61875,8.20625,10.38125,12.54375
2019-09-10,660,85.875,7.83125,8.45,10.16875,11.8875
2019-09-11,703,74.8125,6.9875,7.7,9.8875,12.05625
2019-09-12,717,62.8125,6.6875,6.44375,10.1875,13.93125
2019-09-13,684,42.9375,4.6125,4.9,13.39375,21.85
2019-09-14,660,37.5625,2.88125,7.2875,15.11875,22.90625
2019-09-15,655,28.5625,1.0875000000000001,8.18125,17.7375,27.2875
2019-09-16,636,31.1875,0.34375,9.35,19.7125,30.04375
2019-09-17,640,50.375,0.7,12.83125,18.35,23.8375
2019-09-18,663,39.375,3.29375,8.1875,14.7125,21.212500000000002
2019-09-19,672,53.3125,4.775,6.83125,13.225,19.63125
2019-09-20,715,49.6875,3.78125,8.6375,14.21875,19.79375
2019-09-21,705,44.1875,6.6125,5.0875,11.3875,17.69375
2019-09-22,650,30.5625,3.53125,4.89375,14.46875,24.01875
2019-09-23,679,31.3125,3.56875,7.50625,14.43125,21.3625
2019-09-24,710,40.375,7.2,5.21875,10.8,16.36875
2019-09-25,736,38.0625,8.3375,2.3625,8.5375,14.668750000000001
2019-09-26,767,62.4375,10.95625,2.175,5.91875,9.68125
2019-09-27,800,59.625,14.975,-0.40625,3.025,6.45625
2019-09-28,785,48.5,15.66875,-0.7687499999999999,2.33125,5.4375
2019-09-29,829,67.9375,16.45625,-0.43124999999999997,1.54375,3.5
2019-09-30,874,86.8125,16.925,-0.36250000000000004,1.075,2.51875
2019-10-01,856,66.1875,16.48125,-1.7375,1.51875,4.7625
2019-10-02,818,57.375,15.299999999999999,-2.75,2.7,8.14375
2019-10-03,812,56.5,13.725,-1.8875,4.275,10.40625
2019-10-04,860,62.625,12.21875,1.1375,5.78125,10.39375
2019-10-05,808,45.1875,11.075,0.175,6.925,13.65
2019-10-06,817,33.6875,9.35,2.43125,8.65,14.86875
2019-10-07,757,23.0625,7.5375,0.675,9.3375,17.9875
2019-10-08,879,50.5625,13.418750000000001,-2.74375,3.45625,9.64375
2019-10-09,934,50.625,20.80625,-6.575,-2.80625,0.96875
2019-10-10,949,34.0,19.51875,-8.1875,-2.64375,2.93125
2019-10-11,909,35.8,19.493333333333332,-9.28,-1.4933333333333332,6.326666666666667
2019-10-12,874,35.86666666666667,18.42,-7.96,-0.42,7.08
2019-10-13,847,30.066666666666666,17.36,-8.413333333333334,0.64,9.686666666666667
2019-10-14,900,52.1875,14.7125,-1.29375,2.1625,5.59375
2019-10-15,914,59.9375,16.31875,-1.6,1.68125,4.93125
2019-10-16,845,42.125,11.325,-0.46875,6.675,13.8125
2019-10-17,836,38.4375,9.0,0.7875,7.875,14.94375
2019-10-18,823,35.3125,10.19375,-0.325,6.68125,13.66875
2019-10-19,853,34.125,12.6875,-2.475,5.3125,13.0875
2019-10-20,886,48.5625,16.3,-4.725,1.7,8.1125
2019-10-21,897,44.625,17.1125,-6.76875,0.8875,8.575
2019-10-22,909,47.25,18.05,-6.78125,-0.05,6.7
2019-10-23,949,58.3125,18.58125,-5.2375,-0.58125,4.09375
2019-10-24,901,51.4375,16.225,-3.8375,1.775,7.36875
2019-10-25,838,42.25,10.1375,0.03749999999999999,7.8625,15.6875
2019-10-26,987,61.5,19.13125,-6.4625,-1.13125,4.21875
2019-10-27,1032,62.5625,24.48125,-9.5375,-6.48125,-3.4375
2019-10-28,1067,70.5625,25.26875,-10.29375,-7.26875,-4.20625
2019-10-29,1090,67.9375,27.6625,-12.83125,-9.6625,-6.48125
2019-10-30,1022,50.6875,26.7375,-16.6125,-8.7375,-0.85
2019-10-31,954,68.4375,17.8875,-2.9125,0.11249999999999996,3.14375
2019-11-01,967,63.3125,18.1625,-4.1875,-0.1625,3.85
2019-11-02,924,68.25,19.0875,-5.5874999999999995,-1.0875000000000001,3.4125
2019-11-03,987,73.25,21.025,-7.14375,-3.025,1.0875
2019-11-04,1059,57.3125,26.599999999999998,-13.30625,-8.6,-3.86875
2019-11-05,1079,67.75,27.325,-14.675,-9.325,-3.96875
2019-11-06,1124,61.25,32.13125,-19.49375,-14.13125,-8.75
2019-11-07,1054,64.5,30.6875,-19.525,-12.6875,-5.84375
2019-11-08,950,68.25,20.4125,-8.44375,-2.4125,3.625
2019-11-09,1092,66.8125,24.6125,-13.06875,-6.6125,-0.14374999999999996
2019-11-10,1154,65.3125,34.3125,-20.8875,-16.3125,-11.73125
2019-11-11,1106,62.125,34.13125,-22.7375,-16.13125,-9.50625
2019-11-12,1098,67.0625,26.31875,-14.331249999999999,-8.31875,-2.31875
2019-11-13,1052,68.1875,23.025,-11.41875,-6.1499999999999995,-0.8875000000000001
2019-11-14,1018,66.25,19.74375,-6.4,-2.86875,0.65625
2019-11-15,946,74.0625,18.375,-5.1875,-1.5,2.175
2019-11-16,932,74.9375,16.3375,-2.0125,0.5375,3.06875
2019-11-17,886,72.875,16.36875,-2.6875,1.63125,5.9375
2019-11-18,884,61.1875,15.25625,-1.4,2.74375,6.8875
2019-11-19,928,76.3125,18.4125,-4.90625,-1.5375,1.525
2019-11-20,965,70.5625,24.725,-11.14375,-6.725,-2.3125
2019-11-21,937,67.75,22.55625,-10.1375,-4.55625,1.0125
2019-11-22,885,58.625,18.90625,-6.8125,-0.90625,5.0
2019-11-23,870,51.5625,14.9625,-2.4125,3.0375,8.4625
2019-11-24,933,69.75,17.18125,-2.75,0.81875,4.375
2019-11-25,957,77.5,20.66875,-5.08125,-2.66875,-0.21875
2019-11-26,981,74.75,23.95,-9.16875,-5.95,-2.725
2019-11-27,1026,71.9375,26.3875,-10.81875,-8.3875,-5.9375
2019-11-28,1072,76.9375,26.11875,-10.2875,-8.11875,-5.91875
2019-11-29,1053,84.4375,26.425,-10.3375,-8.425,-6.475
2019-11-30,1050,83.0,26.98125,-11.03125,-8.98125,-6.90625
2019-12-01,1052,77.5625,27.74375,-13.775,-9.74375,-5.70625
2019-12-02,975,63.5,23.0125,-11.56875,-6.1375,-0.69375
2019-12-03,940,59.0625,18.65625,-6.59375,-1.78125,3.06875
2019-12-04,987,68.125,22.59375,-9.549999999999999,-4.59375,0.37500000000000006
2019-12-05,1037,73.375,26.68125,-13.6625,-8.68125,-3.70625
2019-12-06,1027,79.625,26.7125,-13.175,-8.7125,-4.25625
2019-12-07,1074,72.6875,26.2625,-13.762500000000001,-8.2625,-2.7125
2019-12-08,1165,67.6875,33.88125,-23.04375,-17.00625,-10.94375
2019-12-09,1231,66.6875,36.3375,-26.45625,-18.3375,-10.21875
2019-12-10,1268,62.625,37.05,-25.5875,-20.175,-14.7625
2019-12-11,1230,65.25,39.3,-25.33125,-21.3,-17.2375
2019-12-12,1176,74.125,34.25625,-21.306250000000002,-16.25625,-11.21875
2019-12-13,1271,72.75,38.23125,-26.19375,-20.23125,-14.275
2019-12-14,1196,73.375,37.7625,-26.84375,-19.7625,-12.6625
2019-12-15,1131,73.6875,32.43125,-20.1,-14.43125,-8.737499999999999
2019-12-16,1098,67.0,29.1625,-17.28125,-11.1625,-5.025
2019-12-17,1073,71.0,29.24375,-17.1875,-11.24375,-5.29375
2019-12-18,1018,66.375,24.1875,-12.8625,-6.1875,0.525
2019-12-19,1066,72.875,26.8375,-12.5375,-8.8375,-5.15
2019-12-20,973,70.5,24.00625,-12.41875,-6.00625,0.4
2019-12-21,958,73.6875,22.88125,-9.16875,-4.88125,-0.5937499999999999
2019-12-22,1006,74.625,22.125,-8.325000000000001,-4.125,0.09375000000000006
2019-12-23,1023,87.4375,24.125,-8.387500000000001,-6.125,-3.84375
2019-12-24,987,88.6875,24.01875,-8.11875,-6.01875,-3.9125
2019-12-25,970,85.625,25.14375,-10.525,-7.14375,-3.75625
2019-12-26,1004,69.25,28.29375,-15.125,-10.29375,-5.4375
2019-12-27,1040,65.75,28.68125,-16.1375,-10.68125,-5.21875
2019-12-28,1054,73.6875,29.75,-17.4,-11.75,-6.08125
2019-12-29,1095,73.5,30.61875,-18.29375,-12.61875,-6.925
2019-12-30,1085,76.6875,30.13125,-17.3,-12.13125,-6.95
2019-12-31,996,73.6875,24.20625,-11.79375,-6.20625,-0.6
2020-01-01,962,83.0625,23.03125,-8.98125,-5.03125,-1.0625
2020-01-02,1026,69.875,22.36875,-7.275,-4.3687499999999995,-1.45
2020-01-03,1039,69.8125,25.125,-11.725,-7.125,-2.5
2020-01-04,997,60.125,19.225,-6.575,-2.35,1.89375
2020-01-05,1033,59.9375,25.08125,-12.24375,-7.08125,-1.9312500000000001
2020-01-06,1149,57.375,28.14375,-18.05625,-10.14375,-2.2062500000000003
2020-01-07,1254,63.1875,37.675,-24.25,-19.675,-15.06875
2020-01-08,1212,69.625,33.1125,-21.03125,-15.1125,-9.175
2020-01-09,1311,66.1875,38.175,-25.73125,-20.175,-14.606250000000001
2020-01-10,1319,65.875,42.09375,-30.2875,-24.09375,-17.875
2020-01-11,1224,72.125,33.98125,-20.025,-15.98125,-11.925
2020-01-12,1324,68.125,37.4875,-25.36875,-19.4875,-13.59375
2020-01-13,1393,65.9375,44.21875,-29.4625,-26.21875,-22.94375
2020-01-14,1419,62.5,48.425,-34.23125,-30.425,-26.60625
2020-01-15,1437,58.375,49.8625,-35.85625,-31.8625,-27.875
2020-01-16,1374,61.625,46.7,-36.46875,-28.7,-20.93125
2020-01-17,1311,68.0,40.2875,-24.50625,-22.2875,-20.075
2020-01-18,1337,66.6875,42.58125,-27.29375,-24.58125,-21.85
2020-01-19,1285,65.375,41.79375,-29.76875,-23.79375,-17.7875
2020-01-20,1095,64.9375,29.8375,-20.9,-11.8375,-2.74375
2020-01-21,1011,65.5625,23.21875,-12.03125,-5.21875,1.59375
2020-01-22,1047,80.3125,25.84375,-12.9375,-7.84375,-2.7375
2020-01-23,1055,79.4375,24.8,-10.925,-6.8,-2.6625
2020-01-24,1012,79.0625,23.95625,-10.1125,-5.95625,-1.78125
2020-01-25,973,80.1875,20.5,-6.1375,-2.5,1.1375
2020-01-26,1033,87.8125,22.08125,-6.20625,-4.08125,-1.9187500000000002
2020-01-27,1028,86.9375,22.93125,-7.43125,-4.93125,-2.4562500000000003
2020-01-28,999,84.75,22.75625,-6.80625,-4.75625,-2.6875
2020-01-29,1043,84.0625,24.9,-10.26875,-6.9,-3.5125
2020-01-30,1014,69.625,23.475,-10.46875,-5.475,-0.46875
2020-01-31,978,55.3125,20.93125,-8.75625,-2.93125,2.9125
2020-02-01,951,55.6875,18.1625,-5.2625,-0.1625000000000001,4.94375
2020-02-02,1072,50.5,25.275,-14.76875,-7.275,0.23125
2020-02-03,1175,66.0,33.7375,-20.56875,-15.7375,-10.90625
2020-02-04,1072,66.625,31.55625,-21.325,-13.55625,-5.7875
2020-02-05,1066,72.25,27.125,-13.59375,-9.125,-4.625
2020-02-06,1121,71.1875,30.48125,-15.83125,-12.48125,-9.1125
2020-02-07,1051,74.0,27.087500000000002,-14.95,-9.0875,-3.24375
2020-02-08,1038,73.25,26.71875,-14.06875,-8.71875,-3.3625
2020-02-09,1005,65.625,26.8375,-14.875,-8.8375,-2.775
2020-02-10,1013,68.6875,25.31875,-11.18125,-7.31875,-3.4375
2020-02-11,1057,60.3125,25.49375,-15.85,-8.61875,-1.3875
2020-02-12,1263,56.875,41.15,-30.60625,-23.15,-15.725
2020-02-13,1125,56.4375,37.23125,-30.05,-19.23125,-8.425
2020-02-14,1046,62.4375,24.94375,-13.275,-8.06875,-2.8562499999999997
2020-02-15,1090,60.4375,33.71875,-20.86875,-15.71875,-10.59375
2020-02-16,1021,71.3125,29.9625,-17.3125,-11.9625,-6.6125
2020-02-17,1174,65.5625,35.325,-23.9875,-17.325,-10.65625
2020-02-18,1269,56.0625,42.1375,-29.8,-24.1375,-18.475
2020-02-19,1186,60.0,39.29375,-30.881249999999998,-21.29375,-11.6625
2020-02-20,1034,51.1875,26.0625,-15.625,-8.0625,-0.49375
2020-02-21,990,50.5625,22.85625,-11.799999999999999,-4.85625,2.10625
2020-02-22,977,56.3125,21.1875,-9.375,-3.1875,3.00625
2020-02-23,1007,50.5625,23.9625,-12.137500000000001,-5.9625,0.22499999999999995
2020-02-24,1060,60.5625,26.71875,-14.8625,-8.71875,-2.5875
2020-02-25,1061,65.3125,30.375,-18.9375,-12.375,-5.78125
2020-02-26,1011,65.625,26.03125,-14.44375,-8.03125,-1.625
2020-02-27,973,62.375,21.73125,-10.3875,-3.73125,2.91875
2020-02-28,941,55.6875,19.425,-8.19375,-1.425,5.35
2020-02-29,942,59.4375,19.0125,-6.3,-1.0125,4.275
2020-03-01,1041,70.875,25.225,-12.5125,-7.225,-1.93125
2020-03-02,984,63.375,20.55,-7.76875,-2.55,2.6875
2020-03-03,982,61.0625,21.20625,-8.65,-3.20625,2.25
2020-03-04,974,65.0625,19.14375,-5.4875,-1.14375,3.19375
2020-03-05,973,63.5625,20.675,-7.50625,-2.675,2.16875
2020-03-06,921,49.9375,15.31875,-4.0625,1.55625,7.19375
2020-03-07,1066,74.3125,24.0625,-11.05625,-6.0625,-1.0687499999999999
2020-03-08,1108,68.625,31.89375,-18.49375,-13.89375,-9.29375
2020-03-09,1040,63.8125,29.19375,-19.40625,-11.19375,-2.975
2020-03-10,927,47.8125,23.825,-14.375,-5.825,2.7375
2020-03-11,926,52.8125,18.51875,-5.7125,-0.51875,4.69375
2020-03-12,1064,54.125,25.10625,-11.8125,-7.106249999999999,-2.375
2020-03-13,1135,50.5,30.2875,-16.81875,-13.4125,-10.0
2020-03-14,1109,59.4375,31.931250000000002,-18.1625,-13.93125,-9.70625
2020-03-15,1102,64.9375,28.54375,-14.75625,-11.66875,-8.55625
2020-03-16,1055,54.5625,28.575,-18.04375,-10.575,-3.1
2020-03-17,1059,52.875,28.08125,-16.4875,-10.08125,-3.6437500000000003
2020-03-18,1095,54.5,31.474999999999998,-19.64375,-13.475,-7.3125
2020-03-19,1086,44.4375,31.1125,-19.375,-13.112499999999999,-6.8375
2020-03-20,1043,49.6875,29.69375,-19.84375,-11.69375,-3.5375
2020-03-21,984,56.4375,25.85625,-14.825,-7.85625,-0.875
2020-03-22,928,46.75,22.25,-12.14375,-4.25,3.63125
2020-03-23,900,53.75,19.35625,-7.80625,-1.35625,5.09375
2020-03-24,971,59.3125,21.55,-8.575,-3.55,1.475
2020-03-25,985,62.125,24.28125,-11.081249999999999,-6.28125,-1.4625
2020-03-26,887,51.3125,21.88125,-12.0375,-3.88125,4.2875
2020-03-27,855,43.25,18.04375,-5.94375,-0.04375000000000007,5.83125
2020-03-28,872,44.875,16.5375,-4.63125,1.4625,7.5125
2020-03-29,814,48.5,17.18125,-6.34375,0.81875,7.95
2020-03-30,872,54.5625,17.64375,-5.19375,0.35625000000000007,5.9125
2020-03-31,961,65.8125,24.962500000000002,-12.79375,-6.9624999999999995,-1.1312499999999999
2020-04-01,1091,61.0625,32.1125,-17.875,-14.1125,-10.33125
2020-04-02,1075,50.625,33.01875,-20.05,-15.01875,-9.96875
2020-04-03,1018,47.375,31.4375,-21.43125,-13.4375,-5.45625
2020-04-04,1003,61.0,27.54375,-15.04375,-9.54375,-4.0
2020-04-05,942,67.875,24.96875,-12.00625,-6.96875,-1.8937499999999998
2020-04-06,919,66.625,20.90625,-8.76875,-2.90625,2.9625
2020-04-07,825,48.8125,20.325,-10.35625,-2.3249999999999997,5.74375
2020-04-08,926,44.625,21.09375,-7.7375,-3.09375,1.575
2020-04-09,841,36.3125,20.78125,-12.387500000000001,-3.90625,4.56875
2020-04-10,834,44.4375,16.46875,-4.14375,1.53125,7.18125
2020-04-11,892,45.625,23.43125,-9.425,-5.43125,-1.43125
2020-04-12,922,46.9375,26.19375,-12.4125,-8.19375,-3.975
2020-04-13,952,42.8125,27.79375,-14.96875,-9.79375,-4.61875
2020-04-14,860,32.375,22.98125,-14.60625,-6.10625,2.425
2020-04-15,863,33.6875,22.35625,-10.95625,-4.35625,2.25
2020-04-16,841,44.75,20.4375,-9.01875,-2.4375,4.13125
2020-04-17,779,38.75,13.94375,-3.40625,4.05625,11.49375
2020-04-18,820,42.9375,18.05,-4.71875,-0.05000000000000002,4.625
2020-04-19,774,32.5625,14.425,-5.36875,3.575,12.5
2020-04-20,776,35.6875,13.60625,-1.2375,4.39375,10.00625
2020-04-21,701,27.4375,8.65,-0.5125,9.35,19.19375
2020-04-22,726,31.1875,9.96875,-0.31875000000000003,8.03125,16.35625
2020-04-23,689,26.5,10.0875,-1.175,7.9125,16.975
2020-04-24,704,38.125,11.3125,-1.14375,6.6875,14.50625
2020-04-25,637,21.6875,10.29375,-2.4625,7.70625,17.86875
2020-04-26,676,29.8125,9.65,1.1875,8.35,15.5
2020-04-27,644,27.75,9.55625,-0.83125,8.44375,17.7
2020-04-28,656,30.5,9.4,1.24375,8.6,15.93125
2020-04-29,609,17.875,6.1875,1.84375,11.8125,21.75
2020-04-30,567,22.5,2.14375,6.75625,15.981250000000001,25.18125
2020-05-01,615,36.0,7.98125,3.5749999999999997,10.01875,16.43125
2020-05-02,629,29.5,10.0375,-0.90625,7.9625,16.825
2020-05-03,622,28.9375,9.525,-0.08749999999999994,8.475,17.03125
2020-05-04,640,44.5625,10.24375,2.33125,7.75625,13.1625
2020-05-05,604,28.9375,9.68125,-0.70625,8.31875,17.3375
2020-05-06,589,21.125,7.8375,0.7312500000000001,10.1625,19.575
2020-05-07,592,14.4375,7.89375,0.825,7.85625,14.88125
2020-05-08,639,27.4375,9.38125,0.04374999999999999,7.49375,14.9375
2020-05-09,662,41.0625,14.09375,-2.1875,2.78125,7.79375
2020-05-10,663,25.6875,15.95625,-5.01875,2.04375,9.09375
2020-05-11,654,22.5,15.95,-5.85,2.05,9.925
2020-05-12,613,23.125,13.6625,-4.18125,4.3375,12.8625
2020-05-13,618,44.3125,11.7625,0.89375,6.2375,11.59375
2020-05-14,613,23.9375,9.46875,-0.65625,8.53125,17.70625
2020-05-15,615,24.1875,11.58125,-2.8125,6.41875,15.6125
2020-05-16,540,19.1875,5.40625,1.31875,12.59375,23.83125
2020-05-17,530,19.0,1.5625,8.65,16.7125,24.7625
2020-05-18,566,32.75,1.41875,9.7125,16.78125,23.83125
2020-05-19,587,34.25,1.725,9.56875,16.9875,24.43125
2020-05-20,612,49.6875,4.54375,9.15,14.46875,19.78125
2020-05-21,602,40.0625,3.35625,7.45,13.66875,19.8375
2020-05-22,597,33.0625,5.4875,5.3375,12.5125,19.68125
2020-05-23,618,43.25,7.9875,4.53125,10.0125,15.44375
2020-05-24,603,30.6875,6.6125,3.33125,11.3875,19.4625
2020-05-25,578,20.4375,2.91875,5.7625,15.08125,24.375
2020-05-26,582,36.625,2.89375,8.99375,15.106250000000001,21.18125
2020-05-27,618,34.1875,6.35625,5.95,11.64375,17.35
2020-05-28,611,28.4375,6.725,3.23125,10.15,17.06875
2020-05-29,572,28.625,6.35,4.21875,11.65,19.0875
2020-05-30,571,23.5625,3.30625,5.78125,14.93125,24.0625
2020-05-31,549,30.125,0.037500000000000006,11.275,20.1,28.925
2020-06-01,670,22.875,0.58125,11.775,18.09375,24.4
2020-06-02,631,21.0625,1.91875,8.6375,16.0875,23.48125
2020-06-03,662,30.1875,3.63125,8.175,14.36875,20.51875
2020-06-04,681,42.625,5.66875,6.7125,12.33125,17.9125
2020-06-05,671,33.125,5.34375,4.75,12.65625,20.51875
2020-06-06,672,54.9375,5.04375,9.1875,13.0625,16.9125
2020-06-07,670,58.9375,4.73125,8.03125,12.23125,16.45
2020-06-08,675,54.9375,7.01875,6.6625,10.98125,15.275
2020-06-09,659,32.9375,5.35625,5.18125,12.64375,20.10625
2020-06-10,632,25.875,3.75625,5.79375,14.24375,22.6625
2020-06-11,597,33.4375,3.4,6.15625,13.475,20.8125
2020-06-12,556,32.5625,1.45625,7.93125,17.0875,26.21875
2020-06-13,557,35.0625,0.0,14.15,21.35,28.53125
2020-06-14,542,42.625,0.73125,11.65625,17.1875,22.7375
2020-06-15,549,30.3125,2.34375,9.64375,15.68125,21.675
2020-06-16,550,32.75,1.70625,9.4,16.69375,23.9625
